id,id_person,name,surname,zip,city,country,email,birth_date,id_account,account_type,id_transaction,transaction_type,transaction_date,transaction_amount
757,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1621,P4,2020-03-09,32.1853
758,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1622,P4,2020-03-11,31.5712
759,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1623,P4,2020-03-19,7.695
760,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1624,P4,2020-03-25,10.9943
761,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1625,P4,2020-03-27,31.7249
762,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1626,P4,2020-03-30,29.7516
763,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1627,P4,2020-03-31,35.157
764,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1628,P4,2020-04-07,17.8066
765,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1629,P4,2020-04-09,3.8633
766,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1630,P4,2020-04-15,23.9717
767,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1631,P4,2020-01-30,14.8689
768,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1632,P4,2020-02-04,3.1626
769,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1633,P4,2020-02-05,7.2686
770,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1634,P4,2020-02-17,37.8172
771,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1635,P4,2020-02-18,27.2937
772,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1636,P4,2020-02-21,7.4862
773,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1637,P4,2020-02-24,15.7265
774,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1638,P4,2020-03-02,1.7346
775,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1639,P4,2020-03-06,22.9094
776,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1640,P4,2020-03-09,33.3309
777,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1641,P4,2020-03-11,28.4992
778,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1642,P4,2020-03-19,14.5032
779,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1643,P4,2020-03-25,26.6974
780,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1644,P4,2020-03-27,28.6845
781,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1645,P4,2020-03-30,2.6804
782,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1646,P4,2020-03-31,22.034
783,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1647,P4,2020-04-07,9.8309
784,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1648,P4,2020-04-09,27.8439
785,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1649,P4,2020-04-15,33.017
786,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1650,P4,2020-04-20,27.8317
787,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1651,P4,2020-04-30,34.0728
788,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1652,P4,2020-05-06,12.2597
789,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1653,P4,2020-05-13,39.0113
790,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1654,P4,2020-05-28,17.555
791,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1655,P4,2020-01-30,10.4296
792,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1656,P4,2020-02-04,37.4426
793,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1657,P4,2020-02-05,10.6788
794,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1658,P4,2020-02-17,39.6877
795,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1659,P4,2020-02-18,37.8269
796,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1660,P4,2020-02-21,9.6764
797,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1661,P4,2020-02-24,18.8706
798,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1662,P4,2020-03-02,38.9676
799,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1663,P4,2020-03-06,38.3196
800,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1664,P4,2020-03-09,19.2896
801,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1665,P4,2020-03-11,31.3738
802,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1666,P4,2020-03-19,37.8786
803,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1667,P4,2020-03-25,11.2104
804,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1668,P4,2020-03-27,24.6456
805,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1669,P4,2020-03-30,14.2759
806,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1670,P4,2020-03-31,0.64
807,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1671,P4,2020-04-07,25.2249
808,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1672,P4,2020-04-09,21.3568
809,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1673,P4,2020-04-15,26.5526
810,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1674,P4,2020-04-20,19.7759
811,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1675,P4,2020-04-30,26.9191
812,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1676,P4,2020-05-06,23.0688
813,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1677,P4,2020-05-13,1.5162
814,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1678,P4,2020-05-28,38.2451
815,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1679,P4,2020-01-30,11.1432
816,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1680,P4,2020-02-04,14.550999999999998
817,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1681,P4,2020-02-05,19.979
818,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1682,P4,2020-02-17,2.657
819,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1683,P4,2020-02-18,2.0227
820,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1684,P4,2020-02-21,4.1610000000000005
821,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1685,P4,2020-02-24,22.2937
822,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1686,P4,2020-03-02,25.14
823,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1687,P4,2020-03-06,32.6974
824,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1688,P4,2020-03-09,26.7605
825,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1689,P4,2020-03-11,23.0291
826,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1690,P4,2020-03-19,9.3317
827,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1691,P4,2020-03-25,32.661
828,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1692,P4,2020-03-27,24.7597
829,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1693,P4,2020-03-30,31.7411
830,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1694,P4,2020-03-31,0.5663
831,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1695,P4,2020-04-07,25.729
832,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1696,P4,2020-04-09,0.5939
833,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1697,P4,2020-04-15,31.7427
834,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1698,P4,2020-04-20,35.7516
835,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1699,P4,2020-04-30,5.3285
836,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,1700,P4,2020-05-06,39.8762
837,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,1248,Business,2043,P1,2020-03-30,0.5016
838,349,Adeel,Ablyazov,10349,Mödling,Austria,adeel.ablyazov@bestdomain.com,4/29/90,1363,Business,1363,P1,2020-03-11,11.7265
839,349,Adeel,Ablyazov,10349,Mödling,Austria,adeel.ablyazov@bestdomain.com,4/29/90,1363,Business,2158,P1,2020-03-30,24.4684
840,354,Adelaida,Aboimoff,10354,Kufstein,Austria,adelaida.aboimoff@bestdomain.com,09.05.39,1406,Business,1406,P1,2020-02-21,15.5316
841,354,Adelaida,Aboimoff,10354,Kufstein,Austria,adelaida.aboimoff@bestdomain.com,09.05.39,1406,Business,2201,P1,2020-03-09,14.9757
842,356,Adelaido,Aboitiz,10356,Klosterneuburg,Austria,adelaido.aboitiz@bestdomain.com,2/18/41,921,Basic,921,P3,2020-03-09,4.5728
843,367,Adeline,Aborrea,10367,Amstetten,Austria,adeline.aborrea@bestdomain.com,03.05.67,1571,Business,2366,P1,2020-03-19,30.6432
844,398,Adilia,Abramczy,10398,Traralgon,Australia,adilia.abramczy@bestdomain.com,8/17/85,70,Basic,70,P1,2020-05-06,11.9943
845,398,Adilia,Abramczy,10398,Traralgon,Australia,adilia.abramczy@bestdomain.com,8/17/85,810,Business Premium,810,P3,2020-03-27,18.5817
846,402,Adiran,Abramenkov,10402,Thomastown,Australia,adiran.abramenkov@bestdomain.com,1/23/30,1409,Business,1409,P1,2020-03-06,34.6828
847,402,Adiran,Abramenkov,10402,Thomastown,Australia,adiran.abramenkov@bestdomain.com,1/23/30,1409,Business,2204,P1,2020-03-25,20.6173
848,407,Adjona,Abramoff,10407,Surfers Paradise,Australia,adjona.abramoff@bestdomain.com,9/20/41,1043,Basic,1043,P3,2020-04-07,1.2832
849,407,Adjona,Abramoff,10407,Surfers Paradise,Australia,adjona.abramoff@bestdomain.com,9/20/41,1043,Basic,1838,P4,2020-04-30,31.8204
850,407,Adjona,Abramoff,10407,Surfers Paradise,Australia,adjona.abramoff@bestdomain.com,9/20/41,1267,Business,2062,P1,2020-03-09,5.2193
851,411,Admiracion,Abramovsky,10411,Springvale,Australia,admiracion.abramovsky@bestdomain.com,01.04.53,753,Business Premium,753,P3,2020-02-18,27.3892
852,427,Adoracio,Abrante,10427,Pakenham South,Australia,adoracio.abrante@bestdomain.com,1/23/30,1337,Business,2132,P1,2020-03-25,33.1294
853,430,Adorinda,Abrarov,10430,Northcote,Australia,adorinda.abrarov@bestdomain.com,10.07.40,617,Business Premium,617,P3,2020-03-02,32.1254
854,435,Adriam,Abraul,10435,Narangba,Australia,adriam.abraul@bestdomain.com,11.01.48,1354,Business,1354,P1,2020-02-04,13.0955
855,435,Adriam,Abraul,10435,Narangba,Australia,adriam.abraul@bestdomain.com,11.01.48,1354,Business,2149,P1,2020-02-21,21.8495
856,436,Adrian,Abravanel,10436,Mulgrave,Australia,adrian.abravanel@bestdomain.com,01.04.53,1121,Business,1121,P3,2020-05-13,14.5987
857,436,Adrian,Abravanel,10436,Mulgrave,Australia,adrian.abravanel@bestdomain.com,01.04.53,1121,Business,1916,P1,2020-02-05,29.5105
858,452,Adulfo,Abrisquieta,10452,Mackay,Australia,adulfo.abrisquieta@bestdomain.com,1/23/30,1314,Business,2109,P1,2020-03-06,7.6966
859,476,Agapita,Abubakirov,10476,Frankston East,Australia,agapita.abubakirov@bestdomain.com,06.07.22,789,Business Premium,789,P3,2020-04-07,7.6885
860,478,Agar,Abubekerov,10478,Forster,Australia,agar.abubekerov@bestdomain.com,11.05.38,98,Business,98,P1,2020-02-04,20.9466
861,484,Ageda,Abuelo,10484,Echuca,Australia,ageda.abuelo@bestdomain.com,7/19/47,1319,Business,2114,P1,2020-03-27,29.3714
862,488,Aglaia,Abuhov,10488,Doncaster,Australia,aglaia.abuhov@bestdomain.com,4/14/63,687,Business Premium,687,P3,2020-03-11,21.4854
863,489,Aglaya,Abuin,10489,Devonport,Australia,aglaya.abuin@bestdomain.com,8/31/64,1594,Business,2389,P1,2020-03-11,15.9482
864,499,Agoney,Abulkhanov,10499,Clayton,Australia,agoney.abulkhanov@bestdomain.com,4/29/90,1281,Business,2076,P1,2020-05-28,5.7233
865,503,Agostino,Aburto,10503,Carrum Downs,Australia,agostino.aburto@bestdomain.com,11.05.38,84,Business,84,P1,2020-03-19,5.0405
866,515,Agurne,Abzgildin,10515,Brunswick,Australia,agurne.abzgildin@bestdomain.com,1/19/66,1327,Business,2122,P1,2020-02-05,23.538
867,520,Agustina,Abzyaparov,10520,Berwick,Australia,agustina.abzyaparov@bestdomain.com,4/19/80,790,Business Premium,790,P3,2020-04-09,2.8487
868,543,Ahtisham,Acedo,10543,Ferntree Gully,Australia,ahtisham.acedo@bestdomain.com,04.02.69,1644,Business,2439,P1,2020-03-25,30.021
869,548,Aibin,Acejo,10548,Glen Iris,Australia,aibin.acejo@bestdomain.com,8/17/85,1611,Business,2406,P1,2020-02-17,20.5922
870,574,Aijuan,Achesaeta,10574,Babijn,Aruba,aijuan.achesaeta@bestdomain.com,4/29/90,1425,Business,1425,P1,2020-01-30,26.8681
871,574,Aijuan,Achesaeta,10574,Babijn,Aruba,aijuan.achesaeta@bestdomain.com,4/29/90,1425,Business,2220,P1,2020-02-18,36.8568
872,621,Aiping,Ackerman,10621,Ganja,Azerbaijan,aiping.ackerman@bestdomain.com,04.09.82,877,Basic,877,P3,2020-03-27,37.4417
873,631,Airis,Acquaviva,10631,Agdzhabedy,Azerbaijan,airis.acquaviva@bestdomain.com,2/18/41,1296,Business,2091,P1,2020-03-30,31.6206
874,633,Airong,Acuña,10633,Zenica,Bosnia and Herzegovina,airong.acuña@bestdomain.com,10/21/42,608,Business Premium,608,P2,2020-05-13,18.6052
875,638,Aisatou,Acutain,10638,Travnik,Bosnia and Herzegovina,aisatou.acutain@bestdomain.com,4/14/63,756,Business Premium,756,P3,2020-03-02,34.7403
876,638,Aisatou,Acutain,10638,Travnik,Bosnia and Herzegovina,aisatou.acutain@bestdomain.com,4/14/63,1253,Business,2048,P1,2020-04-20,17.3204
877,655,Aitiana,Adamczy,10655,Thākurgaon,Bangladesh,aitiana.adamczy@bestdomain.com,10.07.40,53,Basic,53,P1,2020-02-18,12.4385
878,655,Aitiana,Adamczy,10655,Thākurgaon,Bangladesh,aitiana.adamczy@bestdomain.com,10.07.40,1026,Basic,1026,P3,2020-05-28,2.5316
879,655,Aitiana,Adamczy,10655,Thākurgaon,Bangladesh,aitiana.adamczy@bestdomain.com,10.07.40,1026,Basic,1821,P4,2020-02-17,4.1448
880,656,Aitor,Adamczyk,10656,Teknāf,Bangladesh,aitor.adamczyk@bestdomain.com,2/18/41,833,Business Premium,833,P3,2020-04-09,5.5858
881,663,Aiur,Adamidis,10663,Sirājganj,Bangladesh,aiur.adamidis@bestdomain.com,4/14/63,722,Business Premium,722,P3,2020-05-06,3.1117
882,677,Aizane,Adamuz,10677,Nageswari,Bangladesh,aizane.adamuz@bestdomain.com,1/23/30,1162,Business,1957,P1,2020-01-30,34.038000000000004
883,682,Aizpea,Adan,10682,Morrelgonj,Bangladesh,aizpea.adan@bestdomain.com,9/20/41,75,Basic,75,P1,2020-02-05,2.9595
884,686,Ajit,Adani,10686,Lākshām,Bangladesh,ajit.adani@bestdomain.com,01.04.53,998,Basic,998,P3,2020-04-20,25.2807
885,686,Ajit,Adani,10686,Lākshām,Bangladesh,ajit.adani@bestdomain.com,01.04.53,998,Basic,1793,P4,2020-04-15,27.7023
886,689,Akane,Adaroy,10689,Kushtia,Bangladesh,akane.adaroy@bestdomain.com,8/31/64,1139,Business,1934,P1,2020-04-30,1.0793
887,690,Akash,Adarraga,10690,Kālīganj,Bangladesh,akash.adarraga@bestdomain.com,1/19/66,1736,Business,1736,P4,2020-03-09,3.4434
888,700,Akilah,Addi,10700,Dhaka,Bangladesh,akilah.addi@bestdomain.com,02.07.92,1060,Basic,1060,P3,2020-03-09,10.2379
889,700,Akilah,Addi,10700,Dhaka,Bangladesh,akilah.addi@bestdomain.com,02.07.92,1060,Basic,1855,P4,2020-03-27,33.339
890,750,Alban,Adiev,10750,Saidpur,Bangladesh,alban.adiev@bestdomain.com,02.07.92,1109,Business,1109,P3,2020-03-11,31.1497
891,750,Alban,Adiev,10750,Saidpur,Bangladesh,alban.adiev@bestdomain.com,02.07.92,1109,Business,1904,P1,2020-03-30,17.8252
892,770,Alberto,Adlerberg,10770,Waregem,Belgium,alberto.adlerberg@bestdomain.com,4/19/80,664,Business Premium,664,P3,2020-03-19,4.5437
893,773,Albin,Adlkirchner,10773,Vilvoorde,Belgium,albin.adlkirchner@bestdomain.com,8/17/85,851,Basic,851,P3,2020-03-19,32.9563
894,782,Alcazar,Adnani,10782,Tessenderlo,Belgium,alcazar.adnani@bestdomain.com,9/20/41,1486,Business,2281,P1,2020-04-09,1.8414
895,799,Aldin,Adolphs,10799,Saint-Nicolas,Belgium,aldin.adolphs@bestdomain.com,4/29/90,1385,Business,1385,P1,2020-03-06,10.1764
896,799,Aldin,Adolphs,10799,Saint-Nicolas,Belgium,aldin.adolphs@bestdomain.com,4/29/90,1385,Business,2180,P1,2020-03-25,17.4248
897,803,Aldonza,Adoniev,10803,Roeselare,Belgium,aldonza.adoniev@bestdomain.com,11.05.38,711,Business Premium,711,P3,2020-03-11,17.4919
898,806,Ale,Adonts,10806,Ranst,Belgium,ale.adonts@bestdomain.com,2/18/41,901,Basic,901,P3,2020-03-27,27.3964
899,811,Alecsandru,Adorno,10811,Pont-à-Celles,Belgium,alecsandru.adorno@bestdomain.com,01.04.53,1469,Business,2264,P1,2020-01-30,28.1521
900,833,Aleko,Adroff,10833,Mechelen,Belgium,aleko.adroff@bestdomain.com,10/21/42,1027,Basic,1027,P3,2020-01-30,8.9142
901,833,Aleko,Adroff,10833,Mechelen,Belgium,aleko.adroff@bestdomain.com,10/21/42,1027,Basic,1822,P4,2020-02-18,34.9862
902,843,Aleksandrs,Adu,10843,Lochristi,Belgium,aleksandrs.adu@bestdomain.com,04.02.69,1491,Business,2286,P1,2020-02-17,23.4903
903,848,Aleksi,Adurriaga,10848,Lessines,Belgium,aleksi.adurriaga@bestdomain.com,8/17/85,1712,Business,1712,P4,2020-03-09,2.3932
904,859,Aleshia,Adzhemyan,10859,Kapellen,Belgium,aleshia.adzhemyan@bestdomain.com,7/19/47,88,Business,88,P1,2020-03-31,19.7241
905,859,Aleshia,Adzhemyan,10859,Kapellen,Belgium,aleshia.adzhemyan@bestdomain.com,7/19/47,641,Business Premium,641,P3,2020-03-02,6.157
906,859,Aleshia,Adzhemyan,10859,Kapellen,Belgium,aleshia.adzhemyan@bestdomain.com,7/19/47,1245,Business,2040,P1,2020-03-19,15.6165
907,860,Alesia,Adzhubei,10860,Kalmthout,Belgium,alesia.adzhubei@bestdomain.com,11.01.48,885,Basic,885,P3,2020-05-06,26.3722
908,864,Alessio,Aengen,10864,Houthalen,Belgium,alessio.aengen@bestdomain.com,8/31/64,751,Business Premium,751,P3,2020-02-05,23.4199
909,866,Aleta,Aengeneyndt,10866,Hoboken,Belgium,aleta.aengeneyndt@bestdomain.com,3/27/66,1421,Business,1421,P1,2020-04-30,18.6125
910,866,Aleta,Aengeneyndt,10866,Hoboken,Belgium,aleta.aengeneyndt@bestdomain.com,3/27/66,1421,Business,2216,P1,2020-01-30,13.5914
911,878,Alexander,Afecto,10878,Halle,Belgium,alexander.afecto@bestdomain.com,11.05.38,691,Business Premium,691,P3,2020-03-30,3.6861
912,891,Alexia,Africk,10891,Eupen,Belgium,alexia.africk@bestdomain.com,3/27/66,1084,Basic,1084,P3,2020-03-09,23.229
913,891,Alexia,Africk,10891,Eupen,Belgium,alexia.africk@bestdomain.com,3/27/66,1084,Basic,1879,P4,2020-03-27,35.8066
914,892,Alexis,Afrom,10892,Essen,Belgium,alexis.afrom@bestdomain.com,03.05.67,1429,Business,1429,P1,2020-02-18,8.1125
915,892,Alexis,Afrom,10892,Essen,Belgium,alexis.afrom@bestdomain.com,03.05.67,1429,Business,2224,P1,2020-03-06,30.6189
916,893,Alexsander,Afzaal,10893,Eeklo,Belgium,alexsander.afzaal@bestdomain.com,04.02.69,1602,Business,2397,P1,2020-04-15,0.7961
917,907,Alfonso,Agadzhanyan,10907,Chaudfontaine,Belgium,alfonso.agadzhanyan@bestdomain.com,9/20/41,888,Basic,888,P3,2020-01-30,28.4061
918,914,Algimantas,Agakoff,10914,Brasschaat,Belgium,algimantas.agakoff@bestdomain.com,8/31/64,1236,Business,2031,P1,2020-02-05,2.8536
919,931,Alianza,Agamov,10931,Antwerpen,Belgium,alianza.agamov@bestdomain.com,2/18/41,990,Basic,990,P3,2020-03-19,17.5874
920,931,Alianza,Agamov,10931,Antwerpen,Belgium,alianza.agamov@bestdomain.com,2/18/41,990,Basic,1785,P4,2020-03-11,7.2694
921,932,Alica,Aganbegyan,10932,Ans,Belgium,alica.aganbegyan@bestdomain.com,9/20/41,1630,Business,2425,P1,2020-05-13,0.5542
922,935,Alicio,Agante,10935,Aalter,Belgium,alicio.agante@bestdomain.com,11.01.48,891,Basic,891,P3,2020-02-17,18.8924
923,951,Aliona,Agapov,10951,Kongoussi,Burkina Faso,aliona.agapov@bestdomain.com,06.07.22,1257,Business,2052,P1,2020-05-28,26.1788
924,962,Alisha,Agasaroff,10962,Dédougou,Burkina Faso,alisha.agasaroff@bestdomain.com,2/24/57,775,Business Premium,775,P3,2020-02-05,4.7743
925,963,Alishba,Agasarov,10963,Boussé,Burkina Faso,alishba.agasarov@bestdomain.com,4/14/63,640,Business Premium,640,P3,2020-02-24,6.4814
926,977,Alize,Ageenkov,10977,Dobrich,Bulgaria,alize.ageenkov@bestdomain.com,1/23/30,1398,Business,1398,P1,2020-05-06,15.229
927,977,Alize,Ageenkov,10977,Dobrich,Bulgaria,alize.ageenkov@bestdomain.com,1/23/30,1398,Business,2193,P1,2020-02-04,29.0963
928,995,Allyson,Aggelen,10995,Pleven,Bulgaria,allyson.aggelen@bestdomain.com,4/19/80,1702,Business,1702,P4,2020-05-28,9.5995
929,997,Almamy,Aghbalou,10997,Peshtera,Bulgaria,almamy.aghbalou@bestdomain.com,12/13/84,897,Basic,897,P3,2020-03-09,12.6383
